Symbol,Rank,Score,3M Return,6M Return
ACMESOLAR,64,1.2212947843691813,0.33617558724467145,0.5946391186917497
RATEGAIN,65,1.2161885608248129,0.4425568309709178,0.6506302289051367
NEOGEN,66,1.2037167199076941,0.36616225865440466,0.7481212998941349
CHENNPETRO,67,1.180891613000106,0.48359477342056123,0.625410287410459
FLUOROCHEM,68,1.1697343479424136,0.26079307078089053,0.3723814460323427
NETWEB,69,1.1624659729489006,0.4026497305051484,0.5820962558854268
TVSMOTOR,70,1.1554443009021207,0.32108787460118515,0.12295296313632642
FINCABLES,71,1.1459472664099848,0.29918371781692543,0.6209293333656909
VIJAYA,72,1.1419596350454766,0.1598095973047835,0.48508524435748
ADANIENSOL,73,1.1351858086951323,0.20853722037003575,0.5499663266487154
ABB,74,1.1159029763144281,0.1970576531322017,0.31067390186466404
CEMPRO,75,1.1148273323972477,0.5088853978311509,1.190381857084565
EXIDEIND,76,1.1121723834658372,0.3648291658054532,0.3696230607027917
ACUTAAS,77,1.1116395467293403,0.21271118629958674,0.583846620630954
BHEL,78,1.0988569796956555,0.08279858251496308,0.6359943524208307
MTARTECH,79,1.095187084887673,0.00696153575697922,0.9118825100133512
HEG,80,1.092964514070908,0.22328076940826524,0.34017310838372117
SOLARINDS,81,1.092713306261378,0.12109046579930327,0.5097854536056265
JLHL,82,1.0926547689814163,0.19055623278296263,0.2919417222020626
STYL,83,1.0872402854318053,0.49414209285903654,0.5886232234253657
NAZARA,84,1.0867826078630012,0.18932922988723755,0.2856626414286487
ZENTEC,85,1.0752209473702472,0.27681438664097624,0.4909254264290186
ANTHEM,86,1.0709303217145254,0.1311661574835412,0.29990595094294203
LLOYDSME,87,1.0662337660282353,0.14298427582629158,0.601253475799522
MSTCLTD,88,1.0512695666472351,0.680249231757299,0.48974608051296764
CAPLIPOINT,89,1.027427397610047,0.2774865569669598,0.482451587913576
TMB,90,1.0260359403733879,0.2539157293767611,0.2429657537240022
THYROCARE,91,1.0248177127398475,0.3675267911694713,0.48065514049040114
ACE,92,1.024462636305158,0.34638969215427284,0.3203807740112494
LLOYDSENGG,93,0.9913765378603766,0.36288374427666636,0.8060702961280828
TORNTPHARM,94,0.9842728948480869,0.13911428279047455,0.18859286590522117
MANORAMA,95,0.9790768609698249,0.3820954929014233,0.3343900263496806
GABRIEL,96,0.9767075838926533,0.38116655581611125,0.5175992712195223
KIRLOSENG,97,0.9750108575331801,0.25270183862466045,0.505534967273799
LALPATHLAB,98,0.9729112272343913,0.15911700311620192,0.35770501494290485
TATATECH,99,0.9699117090587904,0.34235587432561587,0.3966093020306427
GAEL,100,0.9649972908791078,0.09680212586833936,0.2762013870689086
DATAPATTNS,101,0.9608693748032188,0.254287316907829,0.6239387113228947
ATLANTAELE,102,0.9600175342088677,0.08304481821860699,0.9425770077124762
PRUDENT,103,0.9592473449991392,0.22172452496967887,0.26756113537097814
STARHEALTH,104,0.9544035421142912,0.16893513383784264,0.23310809221643902
GLAXO,105,0.9524649063014727,0.2117263686678892,0.12074601587844658
CORONA,106,0.9511604574152087,0.17075417352136024,0.34177476382513894
TBOTEK,107,0.9413820830836224,0.5007073818108974,0.22178239885219453
THANGAMAYL,108,0.9410781877867427,0.5523014267809292,0.515304250260523
QPOWER,109,0.9393674288777757,0.25772530720679243,0.5059521875597905
PAYTM,110,0.9357672508896858,0.4038549078706579,0.29326446814596707
BALRAMCHIN,111,0.9331379724091758,0.21308455743926213,0.4033137881647515
WABAG,112,0.9320555695104901,0.439331464492166,0.5224230263165321
IIFL,113,0.930660939058797,0.3731490705846099,0.22279745979760635
SHAILY,114,0.9247314010741101,0.2522759755146313,0.606904481433403
KALYANKJIL,115,0.924023885433001,0.7441491296406271,0.442758205592638
AEQUS,116,0.9200968755847734,0.32966466283271534,0.7659256677341284
UJJIVANSFB,117,0.9192141703605459,0.3307478398528845,0.14181582731238596
REDINGTON,118,0.9167576819063342,0.5189052435836876,0.28471263450305573
ICIL,119,0.911553629015046,0.48533596390384814,0.4600836204337757
GNFC,120,0.9060306433947869,0.17800044068537146,0.30718259075848375
NAUKRI,121,0.8950242657381038,0.47275352345305666,0.22102486929678888
